,vowel,time_point,x,y,token
4990,y,90,752.42,318.35,9
4991,y,91,754.9,321.14,9
4992,y,92,757.37,323.95,9
4993,y,93,759.85,326.74,9
4994,y,94,762.38,329.5,9
4995,y,95,764.94,332.22,9
4996,y,96,767.51,334.93,9
4997,y,97,770.1,337.62,9
4998,y,98,772.71,340.3,9
4999,y,99,775.33,342.97,9
5000,y,0,495.41,358.89,10
5001,y,1,496.53,354.69,10
5002,y,2,497.63,350.48,10
5003,y,3,498.68,346.27,10
5004,y,4,499.69,342.04,10
5005,y,5,500.64,337.81,10
5006,y,6,501.52,333.56,10
5007,y,7,502.33,329.29,10
5008,y,8,503.11,325.02,10
5009,y,9,503.89,320.74,10
5010,y,10,504.69,316.47,10
5011,y,11,505.54,312.21,10
5012,y,12,506.38,307.93,10
5013,y,13,507.25,303.66,10
5014,y,14,508.17,299.41,10
5015,y,15,509.18,295.2,10
5016,y,16,510.32,291.04,10
5017,y,17,511.7,286.95,10
5018,y,18,513.28,282.89,10
5019,y,19,514.98,278.87,10
5020,y,20,516.73,274.87,10
5021,y,21,518.46,270.89,10
5022,y,22,520.17,266.87,10
5023,y,23,521.92,262.85,10
5024,y,24,523.75,258.87,10
5025,y,25,525.68,254.98,10
5026,y,26,527.74,251.24,10
5027,y,27,530.02,247.61,10
5028,y,28,532.56,244.05,10
5029,y,29,535.32,240.59,10
5030,y,30,538.25,237.3,10
5031,y,31,541.28,234.21,10
5032,y,32,544.41,231.34,10
5033,y,33,547.76,228.56,10
5034,y,34,551.29,225.92,10
5035,y,35,554.94,223.45,10
5036,y,36,558.68,221.2,10
5037,y,37,562.45,219.19,10
5038,y,38,566.34,217.27,10
5039,y,39,570.33,215.44,10
5040,y,40,574.39,213.78,10
5041,y,41,578.51,212.33,10
5042,y,42,582.64,211.14,10
5043,y,43,586.84,210.05,10
5044,y,44,591.09,209.02,10
5045,y,45,595.38,208.14,10
5046,y,46,599.69,207.48,10
5047,y,47,604.0,207.12,10
5048,y,48,608.32,207.08,10
5049,y,49,612.68,207.3,10
5050,y,50,617.05,207.72,10
5051,y,51,621.38,208.31,10
5052,y,52,625.65,209.01,10
5053,y,53,629.86,209.9,10
5054,y,54,634.04,211.12,10
5055,y,55,638.17,212.59,10
5056,y,56,642.25,214.23,10
5057,y,57,646.24,215.94,10
5058,y,58,650.16,217.7,10
5059,y,59,654.04,219.68,10
5060,y,60,657.86,221.86,10
5061,y,61,661.58,224.18,10
5062,y,62,665.17,226.62,10
5063,y,63,668.61,229.16,10
5064,y,64,671.96,231.9,10
5065,y,65,675.22,234.82,10
5066,y,66,678.36,237.9,10
5067,y,67,681.37,241.07,10
5068,y,68,684.22,244.3,10
5069,y,69,686.9,247.67,10
5070,y,70,689.45,251.19,10
5071,y,71,691.94,254.77,10
5072,y,72,694.44,258.36,10
5073,y,73,697.01,261.87,10
5074,y,74,699.65,265.32,10
5075,y,75,702.31,268.75,10
5076,y,76,704.99,272.17,10
5077,y,77,707.69,275.57,10
5078,y,78,710.42,278.96,10
5079,y,79,713.17,282.31,10
5080,y,80,715.98,285.63,10
5081,y,81,718.81,288.93,10
5082,y,82,721.62,292.25,10
5083,y,83,724.37,295.6,10
5084,y,84,727.04,299.03,10
5085,y,85,729.62,302.51,10
5086,y,86,732.17,306.04,10
5087,y,87,734.7,309.57,10
5088,y,88,737.26,313.08,10
5089,y,89,739.88,316.54,10
5090,y,90,742.53,319.98,10
5091,y,91,745.21,323.4,10
5092,y,92,747.9,326.81,10
5093,y,93,750.6,330.22,10
5094,y,94,753.29,333.62,10
5095,y,95,755.99,337.03,10
5096,y,96,758.69,340.43,10
5097,y,97,761.39,343.83,10
5098,y,98,764.1,347.23,10
5099,y,99,766.81,350.62,10
5100,y,0,477.89,371.97,11
5101,y,1,480.1,368.44,11
5102,y,2,482.33,364.91,11
5103,y,3,484.57,361.4,11
5104,y,4,486.84,357.9,11
5105,y,5,489.12,354.42,11
5106,y,6,491.42,350.95,11
5107,y,7,493.76,347.5,11
5108,y,8,496.12,344.06,11
5109,y,9,498.47,340.62,11
5110,y,10,500.81,337.17,11
5111,y,11,503.12,333.7,11
5112,y,12,505.48,330.24,11
5113,y,13,507.83,326.78,11
5114,y,14,510.1,323.28,11
5115,y,15,512.25,319.72,11
5116,y,16,514.2,316.08,11
5117,y,17,516.03,312.35,11
5118,y,18,517.76,308.54,11
5119,y,19,519.4,304.68,11
5120,y,20,520.93,300.8,11
5121,y,21,522.37,296.9,11
5122,y,22,523.72,292.97,11
5123,y,23,524.98,289.0,11
5124,y,24,526.21,285.01,11
5125,y,25,527.45,281.02,11
5126,y,26,528.72,277.05,11
5127,y,27,530.01,273.08,11
5128,y,28,531.3,269.08,11
5129,y,29,532.61,265.1,11
5130,y,30,533.98,261.17,11
5131,y,31,535.45,257.31,11
5132,y,32,537.08,253.52,11
5133,y,33,538.94,249.74,11
5134,y,34,541.01,246.03,11
5135,y,35,543.24,242.45,11
5136,y,36,545.61,239.07,11
5137,y,37,548.12,235.9,11
5138,y,38,550.95,232.82,11
5139,y,39,554.02,229.88,11
5140,y,40,557.28,227.13,11
5141,y,41,560.64,224.63,11
5142,y,42,564.06,222.42,11
5143,y,43,567.64,220.27,11
5144,y,44,571.37,218.22,11
5145,y,45,575.22,216.4,11
5146,y,46,579.14,214.92,11
5147,y,47,583.09,213.88,11
5148,y,48,587.14,213.07,11
5149,y,49,591.27,212.36,11
5150,y,50,595.46,211.82,11
5151,y,51,599.66,211.51,11
5152,y,52,603.82,211.5,11
5153,y,53,607.95,211.82,11
5154,y,54,612.09,212.38,11
5155,y,55,616.22,213.14,11
5156,y,56,620.32,214.03,11
5157,y,57,624.37,215.0,11
5158,y,58,628.36,216.06,11
5159,y,59,632.33,217.36,11
5160,y,60,636.26,218.86,11
5161,y,61,640.13,220.5,11
5162,y,62,643.92,222.24,11
5163,y,63,647.63,224.04,11
5164,y,64,651.28,226.03,11
5165,y,65,654.87,228.2,11
5166,y,66,658.39,230.5,11
5167,y,67,661.82,232.89,11
5168,y,68,665.16,235.33,11
5169,y,69,668.43,237.89,11
5170,y,70,671.64,240.58,11
5171,y,71,674.77,243.37,11
5172,y,72,677.81,246.25,11
5173,y,73,680.74,249.19,11
5174,y,74,683.56,252.22,11
5175,y,75,686.29,255.37,11
5176,y,76,688.96,258.59,11
5177,y,77,691.57,261.86,11
5178,y,78,694.13,265.15,11
5179,y,79,696.62,268.49,11
5180,y,80,699.01,271.91,11
5181,y,81,701.35,275.37,11
5182,y,82,703.73,278.8,11
5183,y,83,706.21,282.14,11
5184,y,84,708.86,285.34,11
5185,y,85,711.65,288.43,11
5186,y,86,714.52,291.45,11
5187,y,87,717.42,294.46,11
5188,y,88,720.28,297.5,11
5189,y,89,723.05,300.61,11
5190,y,90,725.78,303.76,11
5191,y,91,728.49,306.93,11
5192,y,92,731.16,310.13,11
5193,y,93,733.8,313.35,11
5194,y,94,736.4,316.61,11
5195,y,95,738.96,319.89,11
5196,y,96,741.49,323.2,11
5197,y,97,743.99,326.54,11
5198,y,98,746.45,329.91,11
5199,y,99,748.87,333.3,11
5200,y,0,492.9,348.9,12
5201,y,1,494.54,345.4,12
5202,y,2,496.21,341.92,12
5203,y,3,497.92,338.46,12
5204,y,4,499.67,335.03,12
5205,y,5,501.45,331.61,12
5206,y,6,503.27,328.21,12
5207,y,7,505.12,324.84,12
5208,y,8,507.01,321.49,12
5209,y,9,508.95,318.16,12
5210,y,10,510.94,314.86,12
5211,y,11,512.96,311.57,12
5212,y,12,515.01,308.3,12
5213,y,13,517.06,305.03,12
5214,y,14,519.13,301.77,12
5215,y,15,521.2,298.52,12
5216,y,16,523.3,295.3,12
5217,y,17,525.43,292.08,12
5218,y,18,527.56,288.87,12
5219,y,19,529.7,285.66,12
5220,y,20,531.83,282.44,12
5221,y,21,533.93,279.21,12
5222,y,22,536.02,275.97,12
5223,y,23,538.09,272.72,12
5224,y,24,540.17,269.47,12
5225,y,25,542.23,266.21,12
5226,y,26,544.27,262.94,12
5227,y,27,546.3,259.67,12
5228,y,28,548.31,256.38,12
5229,y,29,550.26,253.04,12
5230,y,30,552.11,249.59,12
5231,y,31,553.9,246.08,12
5232,y,32,555.69,242.58,12
5233,y,33,557.54,239.15,12
5234,y,34,559.5,235.87,12
5235,y,35,561.64,232.81,12
5236,y,36,564.0,229.93,12
5237,y,37,566.62,226.96,12
5238,y,38,569.44,223.99,12
5239,y,39,572.44,221.17,12
5240,y,40,575.58,218.64,12
5241,y,41,578.83,216.55,12
5242,y,42,582.15,215.05,12
5243,y,43,585.55,214.13,12
5244,y,44,589.16,213.33,12
5245,y,45,592.94,212.61,12
5246,y,46,596.84,211.99,12
5247,y,47,600.8,211.5,12
5248,y,48,604.77,211.15,12
5249,y,49,608.69,210.97,12
5250,y,50,612.53,210.97,12
5251,y,51,616.4,211.17,12
5252,y,52,620.29,211.53,12
5253,y,53,624.18,212.03,12
5254,y,54,628.03,212.63,12
5255,y,55,631.83,213.32,12
5256,y,56,635.55,214.07,12
5257,y,57,639.17,214.91,12
5258,y,58,642.73,216.12,12
5259,y,59,646.24,217.7,12
5260,y,60,649.7,219.55,12
5261,y,61,653.1,221.59,12
5262,y,62,656.43,223.73,12
5263,y,63,659.7,225.87,12
5264,y,64,662.89,227.97,12
5265,y,65,666.04,230.16,12
5266,y,66,669.12,232.48,12
5267,y,67,672.15,234.9,12
5268,y,68,675.12,237.4,12
5269,y,69,678.04,239.96,12
5270,y,70,680.9,242.56,12
5271,y,71,683.7,245.18,12
5272,y,72,686.44,247.87,12
5273,y,73,689.14,250.63,12
5274,y,74,691.78,253.45,12
5275,y,75,694.38,256.32,12
5276,y,76,696.93,259.23,12
5277,y,77,699.44,262.16,12
5278,y,78,701.91,265.11,12
5279,y,79,704.32,268.1,12
5280,y,80,706.69,271.14,12
5281,y,81,709.01,274.22,12
5282,y,82,711.31,277.32,12
5283,y,83,713.59,280.44,12
5284,y,84,715.87,283.55,12
5285,y,85,718.16,286.66,12
5286,y,86,720.44,289.76,12
5287,y,87,722.71,292.88,12
5288,y,88,724.97,296.0,12
5289,y,89,727.23,299.12,12
5290,y,90,729.49,302.25,12
5291,y,91,731.76,305.36,12
5292,y,92,734.05,308.47,12
5293,y,93,736.35,311.56,12
5294,y,94,738.66,314.65,12
5295,y,95,740.97,317.73,12
5296,y,96,743.29,320.81,12
5297,y,97,745.62,323.88,12
5298,y,98,747.96,326.95,12
5299,y,99,750.3,330.01,12
5300,y,0,474.89,345.63,13
5301,y,1,477.48,342.85,13
5302,y,2,480.04,340.05,13
5303,y,3,482.59,337.23,13
5304,y,4,485.13,334.4,13
5305,y,5,487.64,331.55,13
5306,y,6,490.14,328.69,13
5307,y,7,492.64,325.83,13
5308,y,8,495.13,322.95,13
5309,y,9,497.57,320.04,13
5310,y,10,499.97,317.1,13
5311,y,11,502.3,314.11,13
5312,y,12,504.58,311.07,13
5313,y,13,506.83,308.0,13
5314,y,14,509.03,304.9,13
5315,y,15,511.18,301.77,13
5316,y,16,513.29,298.62,13
5317,y,17,515.36,295.44,13
5318,y,18,517.38,292.22,13
5319,y,19,519.38,288.98,13
5320,y,20,521.35,285.74,13
5321,y,21,523.32,282.48,13
5322,y,22,525.22,279.18,13
5323,y,23,527.07,275.83,13
5324,y,24,528.92,272.49,13
5325,y,25,530.83,269.22,13
5326,y,26,532.87,266.06,13
5327,y,27,535.08,263.0,13
5328,y,28,537.44,259.99,13
5329,y,29,539.93,257.07,13
5330,y,30,542.53,254.26,13
5331,y,31,545.2,251.59,13
5332,y,32,547.97,249.07,13
5333,y,33,550.88,246.62,13
5334,y,34,553.92,244.26,13
5335,y,35,557.04,242.03,13
5336,y,36,560.22,239.95,13
5337,y,37,563.44,238.03,13
5338,y,38,566.75,236.16,13
5339,y,39,570.15,234.37,13
5340,y,40,573.6,232.71,13
5341,y,41,577.1,231.22,13
5342,y,42,580.63,229.93,13
5343,y,43,584.22,228.72,13
5344,y,44,587.87,227.58,13
5345,y,45,591.56,226.56,13
5346,y,46,595.28,225.71,13
5347,y,47,599.01,225.08,13
5348,y,48,602.78,224.61,13
5349,y,49,606.6,224.29,13
5350,y,50,610.43,224.12,13
5351,y,51,614.24,224.13,13
5352,y,52,618.0,224.34,13
5353,y,53,621.72,224.84,13
5354,y,54,625.42,225.72,13
5355,y,55,629.09,226.86,13
5356,y,56,632.71,228.18,13
5357,y,57,636.26,229.58,13
5358,y,58,639.72,231.04,13
5359,y,59,643.13,232.71,13
5360,y,60,646.47,234.55,13
5361,y,61,649.77,236.5,13
5362,y,62,653.02,238.49,13
5363,y,63,656.24,240.48,13
5364,y,64,659.45,242.53,13
5365,y,65,662.63,244.65,13
5366,y,66,665.74,246.86,13
5367,y,67,668.77,249.16,13
5368,y,68,671.66,251.55,13
5369,y,69,674.44,254.11,13
5370,y,70,677.12,256.8,13
5371,y,71,679.75,259.57,13
5372,y,72,682.36,262.36,13
5373,y,73,684.97,265.13,13
5374,y,74,687.58,267.88,13
5375,y,75,690.17,270.66,13
5376,y,76,692.75,273.45,13
5377,y,77,695.34,276.24,13
5378,y,78,697.94,279.01,13
5379,y,79,700.55,281.76,13
5380,y,80,703.17,284.51,13
5381,y,81,705.8,287.26,13
5382,y,82,708.44,289.99,13
5383,y,83,711.1,292.7,13
5384,y,84,713.8,295.38,13
5385,y,85,716.55,298.0,13
5386,y,86,719.33,300.6,13
5387,y,87,722.09,303.22,13
5388,y,88,724.77,305.9,13
5389,y,89,727.34,308.67,13
5390,y,90,729.82,311.55,13
5391,y,91,732.22,314.49,13
5392,y,92,734.6,317.46,13
5393,y,93,736.96,320.44,13
5394,y,94,739.35,323.4,13
5395,y,95,741.75,326.34,13
5396,y,96,744.15,329.29,13
5397,y,97,746.54,332.24,13
5398,y,98,748.93,335.19,13
5399,y,99,751.32,338.15,13
5400,y,0,490.5,332.9,14
5401,y,1,492.47,329.95,14
5402,y,2,494.48,327.02,14
5403,y,3,496.52,324.11,14
5404,y,4,498.59,321.23,14
5405,y,5,500.69,318.38,14
5406,y,6,502.82,315.55,14
5407,y,7,504.98,312.75,14
5408,y,8,507.17,309.97,14
5409,y,9,509.4,307.22,14
5410,y,10,511.67,304.5,14
5411,y,11,513.97,301.79,14
5412,y,12,516.3,299.11,14
5413,y,13,518.65,296.45,14
5414,y,14,521.01,293.81,14
5415,y,15,523.39,291.19,14
5416,y,16,525.8,288.59,14
5417,y,17,528.23,286.01,14
5418,y,18,530.68,283.45,14
5419,y,19,533.16,280.91,14
5420,y,20,535.64,278.38,14
5421,y,21,538.14,275.87,14
5422,y,22,540.66,273.37,14
5423,y,23,543.22,270.92,14
5424,y,24,545.8,268.49,14
5425,y,25,548.39,266.07,14
5426,y,26,550.98,263.65,14
5427,y,27,553.55,261.2,14
5428,y,28,556.09,258.73,14
5429,y,29,558.57,256.2,14
5430,y,30,560.99,253.6,14
5431,y,31,563.37,250.95,14
5432,y,32,565.74,248.3,14
5433,y,33,568.13,245.67,14
5434,y,34,570.57,243.11,14
5435,y,35,573.08,240.64,14
5436,y,36,575.68,238.21,14
5437,y,37,578.32,235.6,14
5438,y,38,581.0,232.92,14
5439,y,39,583.74,230.33,14
5440,y,40,586.56,228.0,14
5441,y,41,589.46,226.09,14
5442,y,42,592.47,224.77,14
5443,y,43,595.62,224.07,14
5444,y,44,598.97,223.47,14
5445,y,45,602.47,222.95,14
5446,y,46,606.07,222.5,14
5447,y,47,609.72,222.14,14
5448,y,48,613.37,221.9,14
5449,y,49,616.97,221.77,14
5450,y,50,620.48,221.8,14
5451,y,51,623.99,222.13,14
5452,y,52,627.52,222.73,14
5453,y,53,631.03,223.54,14
5454,y,54,634.51,224.51,14
5455,y,55,637.94,225.57,14
5456,y,56,641.29,226.67,14
5457,y,57,644.56,227.78,14
5458,y,58,647.79,229.13,14
5459,y,59,650.97,230.7,14
5460,y,60,654.11,232.46,14
5461,y,61,657.18,234.35,14
5462,y,62,660.2,236.33,14
5463,y,63,663.14,238.34,14
5464,y,64,666.0,240.36,14
5465,y,65,668.8,242.48,14
5466,y,66,671.54,244.73,14
5467,y,67,674.22,247.08,14
5468,y,68,676.85,249.5,14
5469,y,69,679.43,251.97,14
5470,y,70,681.97,254.46,14
5471,y,71,684.48,256.95,14
5472,y,72,686.91,259.51,14
5473,y,73,689.28,262.14,14
5474,y,74,691.61,264.82,14
5475,y,75,693.92,267.52,14
5476,y,76,696.25,270.21,14
5477,y,77,698.6,272.86,14
5478,y,78,701.01,275.46,14
5479,y,79,703.47,278.01,14
5480,y,80,705.97,280.53,14
5481,y,81,708.48,283.03,14
5482,y,82,711.0,285.52,14
5483,y,83,713.52,288.02,14
5484,y,84,716.01,290.54,14
5485,y,85,718.48,293.08,14
5486,y,86,720.93,295.64,14
5487,y,87,723.38,298.21,14
5488,y,88,725.81,300.79,14
5489,y,89,728.23,303.38,14
5490,y,90,730.63,305.99,14
5491,y,91,733.02,308.61,14
5492,y,92,735.37,311.26,14
5493,y,93,737.7,313.92,14
5494,y,94,740.02,316.6,14
5495,y,95,742.31,319.3,14
5496,y,96,744.59,322.02,14
5497,y,97,746.85,324.76,14
5498,y,98,749.08,327.51,14
5499,y,99,751.3,330.28,14
5500,y,0,484.9,350.5,15
5501,y,1,486.81,347.16,15
5502,y,2,488.77,343.86,15
5503,y,3,490.79,340.61,15
5504,y,4,492.86,337.39,15
5505,y,5,494.99,334.21,15
5506,y,6,497.16,331.08,15
5507,y,7,499.39,328.0,15
5508,y,8,501.72,324.97,15
5509,y,9,504.12,322.0,15
5510,y,10,506.58,319.07,15
5511,y,11,509.07,316.15,15
5512,y,12,511.56,313.24,15
5513,y,13,514.03,310.3,15
5514,y,14,516.46,307.35,15
5515,y,15,518.86,304.37,15
5516,y,16,521.27,301.39,15
5517,y,17,523.68,298.42,15
5518,y,18,526.11,295.47,15
5519,y,19,528.57,292.54,15
5520,y,20,531.08,289.66,15
5521,y,21,533.61,286.78,15
5522,y,22,536.15,283.92,15
5523,y,23,538.73,281.08,15
5524,y,24,541.34,278.27,15
5525,y,25,544.0,275.52,15
5526,y,26,546.71,272.83,15
5527,y,27,549.49,270.23,15
5528,y,28,552.44,267.77,15
5529,y,29,555.49,265.39,15
5530,y,30,558.57,263.04,15
5531,y,31,561.59,260.66,15
5532,y,32,564.47,258.18,15
5533,y,33,567.14,255.54,15
5534,y,34,569.57,252.67,15
5535,y,35,571.81,249.61,15
5536,y,36,573.95,246.41,15
5537,y,37,576.04,243.16,15
5538,y,38,578.15,239.92,15
5539,y,39,580.35,236.77,15
5540,y,40,582.7,233.74,15
5541,y,41,585.08,230.45,15
5542,y,42,587.49,227.0,15
5543,y,43,589.97,223.64,15
5544,y,44,592.56,220.61,15
5545,y,45,595.3,218.18,15
5546,y,46,598.23,216.6,15
5547,y,47,601.44,215.73,15
5548,y,48,605.02,214.96,15
5549,y,49,608.84,214.28,15
5550,y,50,612.82,213.73,15
5551,y,51,616.85,213.32,15
5552,y,52,620.81,213.08,15
5553,y,53,624.62,213.03,15
5554,y,54,628.39,213.36,15
5555,y,55,632.18,214.06,15
5556,y,56,635.95,215.05,15
5557,y,57,639.68,216.25,15
5558,y,58,643.34,217.56,15
5559,y,59,646.9,218.91,15
5560,y,60,650.35,220.29,15
5561,y,61,653.75,221.97,15
5562,y,62,657.08,223.89,15
5563,y,63,660.35,226.01,15
5564,y,64,663.54,228.25,15
5565,y,65,666.65,230.56,15
5566,y,66,669.67,232.88,15
5567,y,67,672.61,235.26,15
5568,y,68,675.49,237.78,15
5569,y,69,678.31,240.41,15
5570,y,70,681.05,243.13,15
5571,y,71,683.71,245.91,15
5572,y,72,686.29,248.74,15
5573,y,73,688.78,251.61,15
5574,y,74,691.15,254.58,15
5575,y,75,693.42,257.65,15
5576,y,76,695.64,260.78,15
5577,y,77,697.84,263.93,15
5578,y,78,700.06,267.07,15
5579,y,79,702.34,270.15,15
5580,y,80,704.69,273.16,15
5581,y,81,707.08,276.15,15
5582,y,82,709.5,279.12,15
5583,y,83,711.92,282.08,15
5584,y,84,714.34,285.04,15
5585,y,85,716.74,288.02,15
5586,y,86,719.11,291.03,15
5587,y,87,721.44,294.06,15
5588,y,88,723.76,297.1,15
5589,y,89,726.06,300.16,15
5590,y,90,728.35,303.22,15
5591,y,91,730.65,306.28,15
5592,y,92,732.96,309.33,15
5593,y,93,735.28,312.37,15
5594,y,94,737.61,315.4,15
5595,y,95,739.94,318.44,15
5596,y,96,742.27,321.47,15
5597,y,97,744.61,324.49,15
5598,y,98,746.95,327.52,15
5599,y,99,749.3,330.54,15
5600,y,0,495.41,366.63,16
5601,y,1,495.96,362.64,16
5602,y,2,496.64,358.66,16
5603,y,3,497.42,354.7,16
5604,y,4,498.29,350.77,16
5605,y,5,499.22,346.85,16
5606,y,6,500.22,342.96,16
5607,y,7,501.36,339.1,16
5608,y,8,502.58,335.25,16
5609,y,9,503.83,331.42,16
5610,y,10,505.07,327.58,16
5611,y,11,506.25,323.72,16
5612,y,12,507.37,319.83,16
5613,y,13,508.47,315.92,16
5614,y,14,509.62,312.05,16
5615,y,15,510.88,308.24,16
5616,y,16,512.3,304.53,16
5617,y,17,513.98,300.91,16
5618,y,18,515.88,297.35,16
5619,y,19,517.92,293.84,16
5620,y,20,520.0,290.35,16
5621,y,21,522.04,286.87,16
5622,y,22,524.11,283.41,16
5623,y,23,526.25,279.99,16
5624,y,24,528.4,276.59,16
5625,y,25,530.53,273.16,16
5626,y,26,532.58,269.7,16
5627,y,27,534.52,266.16,16
5628,y,28,536.36,262.57,16
5629,y,29,538.16,258.95,16
5630,y,30,539.98,255.35,16
5631,y,31,541.88,251.81,16
5632,y,32,543.89,248.33,16
5633,y,33,545.98,244.84,16
5634,y,34,548.15,241.39,16
5635,y,35,550.43,238.04,16
5636,y,36,552.83,234.85,16
5637,y,37,555.39,231.84,16
5638,y,38,558.18,228.86,16
5639,y,39,561.18,225.98,16
5640,y,40,564.35,223.35,16
5641,y,41,567.64,221.08,16
5642,y,42,571.06,219.26,16
5643,y,43,574.68,217.6,16
5644,y,44,578.49,216.08,16
5645,y,45,582.41,214.78,16
5646,y,46,586.37,213.78,16
5647,y,47,590.31,213.14,16
5648,y,48,594.28,212.63,16
5649,y,49,598.31,212.21,16
5650,y,50,602.36,211.92,16
5651,y,51,606.41,211.8,16
5652,y,52,610.43,211.91,16
5653,y,53,614.43,212.28,16
5654,y,54,618.43,212.87,16
5655,y,55,622.42,213.61,16
5656,y,56,626.38,214.45,16
5657,y,57,630.3,215.33,16
5658,y,58,634.19,216.27,16
5659,y,59,638.1,217.41,16
5660,y,60,641.97,218.71,16
5661,y,61,645.76,220.17,16
5662,y,62,649.43,221.76,16
5663,y,63,652.95,223.51,16
5664,y,64,656.36,225.59,16
5665,y,65,659.68,227.95,16
5666,y,66,662.9,230.47,16
5667,y,67,666.05,233.07,16
5668,y,68,669.11,235.65,16
5669,y,69,672.12,238.32,16
5670,y,70,675.07,241.09,16
5671,y,71,677.94,243.94,16
5672,y,72,680.73,246.87,16
5673,y,73,683.42,249.84,16
5674,y,74,685.98,252.93,16
5675,y,75,688.44,256.12,16
5676,y,76,690.85,259.37,16
5677,y,77,693.27,262.6,16
5678,y,78,695.77,265.77,16
5679,y,79,698.35,268.87,16
5680,y,80,700.96,271.93,16
5681,y,81,703.61,274.97,16
5682,y,82,706.27,278.0,16
5683,y,83,708.94,281.02,16
5684,y,84,711.61,284.03,16
5685,y,85,714.32,287.02,16
5686,y,86,717.03,290.0,16
5687,y,87,719.74,292.98,16
5688,y,88,722.44,295.97,16
5689,y,89,725.11,298.98,16
5690,y,90,727.77,302.02,16
5691,y,91,730.41,305.06,16
5692,y,92,733.04,308.11,16
5693,y,93,735.66,311.17,16
5694,y,94,738.28,314.23,16
5695,y,95,740.9,317.29,16
5696,y,96,743.51,320.36,16
5697,y,97,746.11,323.44,16
5698,y,98,748.71,326.52,16
5699,y,99,751.3,329.61,16
5700,y,0,486.89,343.83,17
5701,y,1,487.9,340.15,17
5702,y,2,489.04,336.51,17
5703,y,3,490.27,332.9,17
5704,y,4,491.58,329.32,17
5705,y,5,492.95,325.78,17
5706,y,6,494.39,322.28,17
5707,y,7,495.95,318.81,17
5708,y,8,497.6,315.37,17
5709,y,9,499.31,311.96,17
5710,y,10,501.06,308.57,17
5711,y,11,502.84,305.21,17
5712,y,12,504.7,301.89,17
5713,y,13,506.6,298.59,17
5714,y,14,508.52,295.3,17
5715,y,15,510.43,292.0,17
5716,y,16,512.28,288.68,17
5717,y,17,514.08,285.32,17
5718,y,18,515.86,281.95,17
5719,y,19,517.63,278.58,17
5720,y,20,519.44,275.23,17
5721,y,21,521.29,271.91,17
5722,y,22,523.19,268.61,17
5723,y,23,525.13,265.34,17
5724,y,24,527.09,262.07,17
5725,y,25,529.08,258.83,17
5726,y,26,531.09,255.6,17
5727,y,27,533.1,252.36,17
5728,y,28,535.12,249.1,17
5729,y,29,537.17,245.87,17
5730,y,30,539.3,242.71,17
5731,y,31,541.51,239.65,17
5732,y,32,543.85,236.69,17
5733,y,33,546.34,233.77,17
5734,y,34,548.96,230.93,17
5735,y,35,551.69,228.22,17
5736,y,36,554.52,225.71,17
5737,y,37,557.46,223.41,17
5738,y,38,560.56,221.21,17
5739,y,39,563.8,219.12,17
5740,y,40,567.15,217.19,17
5741,y,41,570.57,215.47,17
5742,y,42,574.01,213.98,17
5743,y,43,577.54,212.55,17
5744,y,44,581.14,211.19,17
5745,y,45,584.81,209.98,17
5746,y,46,588.51,209.03,17
5747,y,47,592.23,208.42,17
5748,y,48,595.99,208.02,17
5749,y,49,599.79,207.73,17
5750,y,50,603.63,207.57,17
5751,y,51,607.46,207.55,17
5752,y,52,611.26,207.69,17
5753,y,53,615.04,208.02,17
5754,y,54,618.83,208.55,17
5755,y,55,622.61,209.24,17
5756,y,56,626.34,210.05,17
5757,y,57,630.03,210.94,17
5758,y,58,633.65,211.94,17
5759,y,59,637.24,213.21,17
5760,y,60,640.78,214.7,17
5761,y,61,644.27,216.34,17
5762,y,62,647.67,218.06,17
5763,y,63,651.0,219.83,17
5764,y,64,654.27,221.77,17
5765,y,65,657.48,223.87,17
5766,y,66,660.61,226.1,17
5767,y,67,663.65,228.41,17
5768,y,68,666.58,230.78,17
5769,y,69,669.43,233.28,17
5770,y,70,672.2,235.91,17
5771,y,71,674.9,238.64,17
5772,y,72,677.51,241.43,17
5773,y,73,680.05,244.26,17
5774,y,74,682.47,247.17,17
5775,y,75,684.8,250.17,17
5776,y,76,687.09,253.23,17
5777,y,77,689.38,256.28,17
5778,y,78,691.72,259.29,17
5779,y,79,694.11,262.25,17
5780,y,80,696.52,265.2,17
5781,y,81,698.95,268.14,17
5782,y,82,701.41,271.05,17
5783,y,83,703.9,273.92,17
5784,y,84,706.44,276.75,17
5785,y,85,709.05,279.52,17
5786,y,86,711.7,282.26,17
5787,y,87,714.35,285.0,17
5788,y,88,716.95,287.77,17
5789,y,89,719.48,290.61,17
5790,y,90,721.96,293.5,17
5791,y,91,724.4,296.43,17
5792,y,92,726.81,299.38,17
5793,y,93,729.19,302.35,17
5794,y,94,731.53,305.35,17
5795,y,95,733.84,308.37,17
5796,y,96,736.13,311.41,17
5797,y,97,738.38,314.48,17
5798,y,98,740.6,317.58,17
5799,y,99,742.78,320.7,17
5800,y,0,491.41,341.8,18
5801,y,1,493.01,338.34,18
5802,y,2,494.59,334.88,18
5803,y,3,496.17,331.41,18
5804,y,4,497.75,327.93,18
5805,y,5,499.31,324.46,18
5806,y,6,500.87,320.98,18
5807,y,7,502.44,317.51,18
5808,y,8,504.01,314.03,18
5809,y,9,505.53,310.54,18
5810,y,10,507.0,307.02,18
5811,y,11,508.37,303.46,18
